tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+67.0744_lon+021.4346_00084,65536,35.4791145324707,29.631988525390625,-28.659671783447266,-0.5127745233365466,46.17912292480469,28.84600257873535,17.51944923400879
lat+66.3368_lon+023.3686_00028,65536,35.64295196533203,29.996763229370117,-27.3250675201416,-0.047860467055056866,56.09136962890625,34.819454193115234,28.76630401611328
lat+62.9300_lon+016.0267_00016,65536,36.12217712402344,29.576175689697266,-26.264572143554688,0.3131331370517172,72.23373413085938,43.585060119628906,45.96916198730469
lat+64.4943_lon+020.7998_00055,65536,36.738319396972656,30.9377384185791,-28.706209182739258,0.06251356614649539,69.57742309570312,37.94344711303711,40.8712158203125
lat+64.4238_lon+020.3414_00098,65536,37.15211868286133,32.28826141357422,-30.157548904418945,-0.2628216482587924,74.95753479003906,33.06073760986328,44.79998779296875
lat+65.2206_lon+020.4830_00004,65536,37.164764404296875,31.60903549194336,-30.2004337310791,-0.31106711128429865,59.32206726074219,32.457786560058594,29.121633529663086
lat+63.3935_lon+014.4350_00038,65536,37.81060791015625,32.08844757080078,-30.94178009033203,-0.1041649421398061,62.11299133300781,35.98294448852539,31.17121124267578
lat+65.9399_lon+023.4564_00078,65536,38.213478088378906,33.68061065673828,-32.00406265258789,-0.6801018746445813,61.17530822753906,29.4814453125,29.171245574951172
lat+66.8698_lon+022.6742_00019,65536,38.61334228515625,34.406551361083984,-33.286930084228516,-0.7399454690756382,59.75932312011719,29.273157119750977,26.47239112854004
lat+63.5770_lon+018.4623_00060,65536,38.67127227783203,32.61070251464844,-30.866230010986328,-0.09637707475795954,73.55804443359375,36.93247985839844,42.691810607910156
lat+66.6414_lon+023.0883_00099,65536,39.742366790771484,35.62487030029297,-35.300323486328125,-0.7290001856093553,65.08293151855469,30.22429847717285,29.782608032226562
lat+67.1878_lon+020.4789_00027,65536,40.17809295654297,34.87176513671875,-33.7760009765625,-0.9791207306127965,52.803314208984375,28.559667587280273,19.027311325073242
lat+66.3442_lon+021.3938_00056,65536,42.26836013793945,38.76593017578125,-38.29846954345703,-1.4661701505640146,66.92958068847656,26.91558837890625,28.6311092376709
lat+65.9148_lon+021.7863_00085,65536,48.2509651184082,42.86194610595703,-40.17224884033203,-0.6822362014705259,77.15193176269531,37.20167922973633,36.97968292236328
