tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+57.1454_lon+014.4573_00003,65536,49.920536041259766,42.62914276123047,40.059661865234375,-0.3408174952004015,80.29119873046875,43.11162567138672,120.35086059570312
lat+63.1506_lon+018.3136_00093,65536,49.945472717285156,45.0599479675293,43.92245101928711,-1.064184462855731,82.20866394042969,34.763370513916016,126.131103515625
lat+59.2427_lon+012.1579_00022,65536,51.33417892456055,44.835243225097656,44.219642639160156,0.19360947726945021,72.98416137695312,57.165489196777344,117.20381164550781
lat+56.0820_lon+013.5130_00047,65536,51.916221618652344,43.14977264404297,39.18985366821289,-0.14739538415456854,86.94586181640625,48.467041015625,126.13571166992188
lat+62.0584_lon+016.9607_00043,65536,52.80819320678711,46.80489730834961,45.24074935913086,-0.8109691829427454,81.18247985839844,39.24151611328125,126.42322540283203
lat+61.4486_lon+016.2067_00037,65536,53.14813995361328,47.49449920654297,47.01728057861328,-0.5391935129189669,76.81929016113281,42.839210510253906,123.83656311035156
lat+59.0350_lon+011.8953_00023,65536,54.197811126708984,47.775108337402344,46.96058654785156,-0.12304939303663875,71.89349365234375,51.142539978027344,118.85408020019531
lat+59.2319_lon+011.9588_00012,65536,54.4332160949707,47.22870635986328,46.52391815185547,-0.038171655126716386,72.32914733886719,53.42313766479492,118.85306549072266
lat+60.3117_lon+013.8347_00020,65536,54.59528350830078,49.114463806152344,48.60822296142578,-0.6121885763492136,63.17085266113281,42.99789810180664,111.7790756225586
lat+56.1580_lon+013.4007_00069,65536,55.54166793823242,46.68701171875,43.79030227661133,-0.45617403021078684,74.07038879394531,46.02695846557617,117.86068725585938
lat+58.0973_lon+013.3579_00061,65536,55.55474090576172,44.39720916748047,43.17996597290039,-0.20628616729447935,46.058380126953125,50.581993103027344,89.23834991455078
lat+63.1090_lon+017.7733_00044,65536,55.810325622558594,47.83594512939453,46.274105072021484,-0.8124049453289144,63.61102294921875,41.455955505371094,109.8851318359375
lat+57.2294_lon+012.7489_00010,65536,56.155677795410156,48.119102478027344,46.49984359741211,-0.3978911998334207,80.51834106445312,47.495994567871094,127.0181884765625
lat+62.4412_lon+015.6524_00002,65536,58.211055755615234,53.447486877441406,52.94830322265625,-1.6656547756346423,66.74761962890625,35.65361022949219,119.6959228515625
lat+56.4476_lon+013.4045_00077,65536,59.518653869628906,51.02406311035156,49.24810028076172,-0.9047692685658273,69.47698974609375,43.12527847290039,118.72509002685547
